Date,Country/Region,Confirmed,Deaths
2020-02-23,United States of America,35,0
2020-02-23,United Arab Emirates,13,0
2020-02-23,Viet Nam,16,0
2020-02-23,Total,78985,2469
2020-02-24,Afghanistan,1,0
2020-02-24,Australia,22,0
2020-02-24,Bahrain,1,0
2020-02-24,Belgium,1,0
2020-02-24,Cambodia,1,0
2020-02-24,Canada,10,0
2020-02-24,Egypt,1,0
2020-02-24,Finland,1,0
2020-02-24,France,12,1
2020-02-24,Germany,16,0
2020-02-24,Hong Kong,79,2
2020-02-24,India,3,0
2020-02-24,Iran,61,12
2020-02-24,Iraq,1,0
2020-02-24,Israel,1,0
2020-02-24,Italy,229,7
2020-02-24,Japan,159,1
2020-02-24,Kuwait,1,0
2020-02-24,Lebanon,1,0
2020-02-24,Macao,10,0
2020-02-24,China,77152,2593
2020-02-24,Malaysia,22,0
2020-02-24,Nepal,1,0
2020-02-24,Oman,2,0
2020-02-24,Others,691,3
2020-02-24,Philippines,3,1
2020-02-24,Russia,2,0
2020-02-24,Singapore,89,0
2020-02-24,South Korea,833,8
2020-02-24,Spain,2,0
2020-02-24,Sri Lanka,1,0
2020-02-24,Sweden,1,0
2020-02-24,Taiwan,30,1
2020-02-24,Thailand,35,0
2020-02-24,United Kingdom,13,0
2020-02-24,United States of America,53,0
2020-02-24,United Arab Emirates,13,0
2020-02-24,Viet Nam,16,0
2020-02-24,Total,79570,2629
2020-02-25,Afghanistan,1,0
2020-02-25,Algeria,1,0
2020-02-25,Australia,22,0
2020-02-25,Austria,2,0
2020-02-25,Bahrain,23,0
2020-02-25,Belgium,1,0
2020-02-25,Cambodia,1,0
2020-02-25,Canada,11,0
2020-02-25,Croatia,1,0
2020-02-25,Egypt,1,0
2020-02-25,Finland,1,0
2020-02-25,France,14,1
2020-02-25,Germany,17,0
2020-02-25,Hong Kong,84,2
2020-02-25,India,3,0
2020-02-25,Iran,95,16
2020-02-25,Iraq,1,0
2020-02-25,Israel,1,0
2020-02-25,Italy,322,10
2020-02-25,Japan,170,1
2020-02-25,Kuwait,11,0
2020-02-25,Lebanon,1,0
2020-02-25,Macao,10,0
2020-02-25,China,77660,2663
2020-02-25,Malaysia,22,0
2020-02-25,Nepal,1,0
2020-02-25,Oman,2,0
2020-02-25,Others,691,3
2020-02-25,Philippines,3,1
2020-02-25,Russia,2,0
2020-02-25,Singapore,91,0
2020-02-25,South Korea,977,10
2020-02-25,Spain,6,0
2020-02-25,Sri Lanka,1,0
2020-02-25,Sweden,1,0
2020-02-25,Switzerland,1,0
2020-02-25,Taiwan,31,1
2020-02-25,Thailand,37,0
2020-02-25,United Kingdom,13,0
2020-02-25,United States of America,53,0
2020-02-25,United Arab Emirates,13,0
2020-02-25,Viet Nam,16,0
2020-02-25,Total,80415,2708
2020-02-26,Afghanistan,1,0
2020-02-26,Algeria,1,0
2020-02-26,Australia,22,0
2020-02-26,Austria,2,0
2020-02-26,Bahrain,33,0
2020-02-26,Belgium,1,0
2020-02-26,Brazil,1,0
2020-02-26,Cambodia,1,0
2020-02-26,Canada,11,0
2020-02-26,Croatia,3,0
2020-02-26,Egypt,1,0
2020-02-26,Finland,2,0
2020-02-26,France,18,2
2020-02-26,Georgia,1,0
2020-02-26,Germany,27,0
2020-02-26,Greece,1,0
2020-02-26,Hong Kong,91,2
2020-02-26,India,3,0
2020-02-26,Iran,139,19
2020-02-26,Iraq,5,0
2020-02-26,Israel,2,0
2020-02-26,Italy,453,12
2020-02-26,Japan,189,2
2020-02-26,Kuwait,26,0
2020-02-26,Lebanon,2,0
2020-02-26,Macao,10,0
2020-02-26,China,78065,2715
2020-02-26,Malaysia,22,0
2020-02-26,Nepal,1,0
2020-02-26,North Macedonia,1,0
2020-02-26,Norway,1,0
2020-02-26,Oman,4,0
2020-02-26,Others,705,4
2020-02-26,Pakistan,2,0
2020-02-26,Philippines,3,1
2020-02-26,Romania,1,0
2020-02-26,Russia,2,0
2020-02-26,Singapore,93,0
2020-02-26,South Korea,1261,12
2020-02-26,Spain,13,0
2020-02-26,Sri Lanka,1,0
2020-02-26,Sweden,2,0
2020-02-26,Switzerland,1,0
2020-02-26,Taiwan,32,1
2020-02-26,Thailand,40,0
2020-02-26,United Kingdom,13,0
2020-02-26,United States of America,59,0
2020-02-26,United Arab Emirates,13,0
2020-02-26,Viet Nam,16,0
2020-02-26,Total,81397,2770
2020-02-27,Afghanistan,1,0
2020-02-27,Algeria,1,0
2020-02-27,Australia,23,0
2020-02-27,Austria,3,0
2020-02-27,Bahrain,33,0
2020-02-27,Belgium,1,0
2020-02-27,Brazil,1,0
2020-02-27,Cambodia,1,0
2020-02-27,Canada,13,0
2020-02-27,Croatia,3,0
2020-02-27,Denmark,1,0
2020-02-27,Egypt,1,0
2020-02-27,Estonia,1,0
2020-02-27,Finland,2,0
2020-02-27,France,38,2
2020-02-27,Georgia,1,0
2020-02-27,Germany,46,0
2020-02-27,Greece,3,0
2020-02-27,Hong Kong,92,2
2020-02-27,India,3,0
2020-02-27,Iran,245,26
2020-02-27,Iraq,7,0
2020-02-27,Israel,3,0
2020-02-27,Italy,655,17
2020-02-27,Japan,214,4
2020-02-27,Kuwait,43,0
2020-02-27,Lebanon,2,0
2020-02-27,Macao,10,0
2020-02-27,China,78498,2744
2020-02-27,Malaysia,23,0
2020-02-27,Nepal,1,0
2020-02-27,Netherlands,1,0
2020-02-27,North Macedonia,1,0
2020-02-27,Norway,1,0
2020-02-27,Oman,4,0
2020-02-27,Others,705,4
2020-02-27,Pakistan,2,0
2020-02-27,Philippines,3,1
2020-02-27,Romania,1,0
2020-02-27,Russia,2,0
2020-02-27,San Marino,1,0
2020-02-27,Singapore,93,0
2020-02-27,South Korea,1766,13
2020-02-27,Spain,15,0
2020-02-27,Sri Lanka,1,0
2020-02-27,Sweden,7,0
2020-02-27,Switzerland,8,0
2020-02-27,Taiwan,32,1
2020-02-27,Thailand,40,0
2020-02-27,United Kingdom,15,0
2020-02-27,United States of America,60,0
2020-02-27,United Arab Emirates,13,0
2020-02-27,Viet Nam,16,0
2020-02-27,Total,82756,2814
2020-02-28,Azerbaijan,1,0
2020-02-28,Afghanistan,1,0
2020-02-28,Algeria,1,0
2020-02-28,Australia,23,0
2020-02-28,Austria,3,0
2020-02-28,Bahrain,36,0
2020-02-28,Belarus,1,0
2020-02-28,Belgium,1,0
2020-02-28,Brazil,1,0
2020-02-28,Cambodia,1,0
2020-02-28,Canada,14,0
2020-02-28,Croatia,5,0
2020-02-28,Denmark,1,0
2020-02-28,Egypt,1,0
2020-02-28,Estonia,1,0
2020-02-28,Finland,2,0
2020-02-28,France,57,2
2020-02-28,Georgia,1,0
2020-02-28,Germany,48,0
2020-02-28,Greece,4,0
2020-02-28,Hong Kong,94,2
2020-02-28,Iceland,1,0
2020-02-28,India,3,0
2020-02-28,Iran,388,34
2020-02-28,Iraq,7,0
2020-02-28,Israel,4,0
2020-02-28,Italy,888,21
2020-02-28,Japan,228,4
2020-02-28,Kuwait,45,0
2020-02-28,Lebanon,2,0
2020-02-28,Lithuania,1,0
2020-02-28,Macao,10,0
2020-02-28,China,78824,2788
2020-02-28,Malaysia,23,0
2020-02-28,Mexico,1,0
2020-02-28,Nepal,1,0
2020-02-28,Netherlands,1,0
2020-02-28,New Zealand,1,0
2020-02-28,Nigeria,1,0
2020-02-28,United Kingdom,21,0
2020-02-28,North Macedonia,1,0
2020-02-28,Norway,6,0
2020-02-28,Oman,4,0
2020-02-28,Others,705,6
2020-02-28,Pakistan,2,0
2020-02-28,Philippines,3,1
2020-02-28,Romania,3,0
2020-02-28,Russia,2,0
2020-02-28,San Marino,1,0
2020-02-28,Singapore,93,0
2020-02-28,South Korea,2337,13
2020-02-28,Spain,32,0
2020-02-28,Sri Lanka,1,0
2020-02-28,Sweden,7,0
2020-02-28,Switzerland,8,0
2020-02-28,Taiwan,34,1
2020-02-28,Thailand,41,0
2020-02-28,United States of America,62,0
2020-02-28,United Arab Emirates,19,0
2020-02-28,Viet Nam,16,0
2020-02-28,Total,84124,2872
2020-02-29,Afghanistan,1,0
2020-02-29,Algeria,1,0
2020-02-29,Australia,25,0
2020-02-29,Austria,9,0
2020-02-29,Bahrain,41,0
2020-02-29,Belarus,1,0
2020-02-29,Belgium,1,0
2020-02-29,Brazil,2,0
2020-02-29,Cambodia,1,0
2020-02-29,Canada,20,0
2020-02-29,Croatia,6,0
2020-02-29,Denmark,3,0
2020-02-29,Egypt,1,0
2020-02-29,Estonia,1,0
2020-02-29,Finland,3,0
2020-02-29,France,100,2
2020-02-29,Georgia,1,0
2020-02-29,Germany,79,0
2020-02-29,Greece,4,0
2020-02-29,Hong Kong,95,2
2020-02-29,Iceland,1,0
2020-02-29,India,3,0
2020-02-29,Iran,593,43
2020-02-29,Iraq,13,0
2020-02-29,Ireland,1,0
2020-02-29,Israel,7,0
2020-02-29,Italy,1128,29
2020-02-29,Japan,241,5
2020-02-29,Kuwait,45,0
2020-02-29,Lebanon,4,0
2020-02-29,Lithuania,1,0
2020-02-29,Luxembourg,1,0
2020-02-29,Macao,10,0
2020-02-29,China,79251,2835
2020-02-29,Malaysia,25,0
2020-02-29,Mexico,4,0
2020-02-29,Monaco,1,0
2020-02-29,Nepal,1,0
2020-02-29,Netherlands,6,0
2020-02-29,New Zealand,1,0
2020-02-29,Nigeria,1,0
2020-02-29,North Macedonia,1,0
2020-02-29,Norway,15,0
2020-02-29,Oman,6,0
2020-02-29,Others,705,6
2020-02-29,Pakistan,4,0
2020-02-29,Philippines,3,1
2020-02-29,Qatar,1,0
2020-02-29,Romania,3,0
2020-02-29,Russia,2,0
2020-02-29,San Marino,1,0
2020-02-29,Singapore,102,0
2020-02-29,South Korea,3150,16
2020-02-29,Spain,45,0
2020-02-29,Sri Lanka,1,0
2020-02-29,Sweden,12,0
2020-02-29,Switzerland,18,0
2020-02-29,Taiwan,39,1
2020-02-29,Thailand,42,0
2020-02-29,United Kingdom,23,0
2020-02-29,United States of America,70,1
2020-02-29,United Arab Emirates,21,0
2020-02-29,Viet Nam,16,0
2020-02-29,Total,86013,2941
2020-03-01,Afghanistan,1,0
2020-03-01,Algeria,1,0
2020-03-01,Armenia,1,0
2020-03-01,Australia,27,1
2020-03-01,Austria,14,0
2020-03-01,Azerbaijan,3,0
2020-03-01,Bahrain,47,0
2020-03-01,Belarus,1,0
2020-03-01,Belgium,2,0
2020-03-01,Brazil,2,0
2020-03-01,Cambodia,1,0
2020-03-01,Canada,24,0
2020-03-01,Croatia,7,0
2020-03-01,Czech Republic,3,0
2020-03-01,Denmark,4,0
2020-03-01,Dominican Republic,1,0
2020-03-01,Ecuador,6,0
2020-03-01,Egypt,2,0
2020-03-01,Estonia,1,0
2020-03-01,Finland,6,0
2020-03-01,France,130,2
2020-03-01,Georgia,3,0
2020-03-01,Germany,130,0
2020-03-01,Greece,7,0
2020-03-01,Hong Kong,96,2
2020-03-01,Iceland,3,0
2020-03-01,India,3,0
2020-03-01,Iran,978,54
2020-03-01,Iraq,19,0
2020-03-01,Ireland,1,0
2020-03-01,Israel,10,0
2020-03-01,Italy,1694,34
2020-03-01,Japan,256,6
2020-03-01,Kuwait,45,0
2020-03-01,Lebanon,10,0
2020-03-01,Lithuania,1,0
2020-03-01,Luxembourg,1,0
2020-03-01,Macao,10,0
2020-03-01,China,79826,2870
2020-03-01,Malaysia,29,0
2020-03-01,Mexico,5,0
2020-03-01,Monaco,1,0
2020-03-01,Nepal,1,0
2020-03-01,Netherlands,10,0
2020-03-01,New Zealand,1,0
2020-03-01,Nigeria,1,0
2020-03-01,North Macedonia,1,0
2020-03-01,Norway,19,0
2020-03-01,Oman,6,0
2020-03-01,Others,705,6
2020-03-01,Pakistan,4,0
2020-03-01,Philippines,3,1
2020-03-01,Qatar,3,0
2020-03-01,Romania,3,0
2020-03-01,Russia,2,0
2020-03-01,San Marino,1,0
2020-03-01,Singapore,106,0
2020-03-01,South Korea,3736,17
2020-03-01,Spain,84,0
2020-03-01,Sri Lanka,1,0
2020-03-01,Sweden,14,0
2020-03-01,Switzerland,27,0
2020-03-01,Taiwan,40,1
2020-03-01,Thailand,42,1
2020-03-01,United Kingdom,36,0
2020-03-01,United States of America,76,1
2020-03-01,United Arab Emirates,21,0
2020-03-01,Viet Nam,16,0
2020-03-01,Total,88371,2996
2020-03-02,Afghanistan,1,0
2020-03-02,Algeria,3,0
2020-03-02,Andorra,1,0
2020-03-02,Armenia,1,0
2020-03-02,Australia,30,1
2020-03-02,Austria,18,0
2020-03-02,Azerbaijan,3,0
2020-03-02,Bahrain,49,0
2020-03-02,Belarus,1,0
2020-03-02,Belgium,8,0
2020-03-02,Brazil,2,0
2020-03-02,Cambodia,1,0
2020-03-02,Canada,27,0
2020-03-02,Croatia,7,0
2020-03-02,Czech Republic,3,0
2020-03-02,Denmark,4,0
2020-03-02,Dominican Republic,1,0
2020-03-02,Ecuador,6,0
2020-03-02,Egypt,2,0
2020-03-02,Estonia,1,0
2020-03-02,Finland,6,0
2020-03-02,France,191,3
2020-03-02,Georgia,3,0
2020-03-02,Germany,159,0
2020-03-02,Greece,7,0
2020-03-02,Hong Kong,100,2
2020-03-02,Iceland,6,0
2020-03-02,India,5,0
2020-03-02,Indonesia,2,0
2020-03-02,Iran,1501,66
2020-03-02,Iraq,26,0
2020-03-02,Ireland,1,0
2020-03-02,Israel,10,0
2020-03-02,Italy,2036,52
2020-03-02,Japan,274,6
2020-03-02,Kuwait,56,0
2020-03-02,Latvia,1,0
2020-03-02,Lebanon,13,0
2020-03-02,Lithuania,1,0
2020-03-02,Luxembourg,1,0
2020-03-02,Macao,10,0
2020-03-02,China,80026,2912
2020-03-02,Malaysia,29,0
2020-03-02,Mexico,5,0
2020-03-02,Monaco,1,0
2020-03-02,Morocco,1,0
2020-03-02,Nepal,1,0
2020-03-02,Netherlands,18,0
2020-03-02,New Zealand,1,0
2020-03-02,Nigeria,1,0
2020-03-02,North Macedonia,1,0
2020-03-02,Norway,25,0
2020-03-02,Oman,6,0
2020-03-02,Others,705,6
2020-03-02,Pakistan,4,0
2020-03-02,Philippines,3,1
2020-03-02,Portugal,2,0
2020-03-02,Qatar,3,0
2020-03-02,Romania,3,0
2020-03-02,Russia,3,0
2020-03-02,San Marino,8,0
2020-03-02,Saudi Arabia,1,0
2020-03-02,Senegal,1,0
2020-03-02,Singapore,108,0
2020-03-02,South Korea,4335,28
2020-03-02,Spain,120,0
2020-03-02,Sri Lanka,1,0
2020-03-02,Sweden,15,0
2020-03-02,Switzerland,42,0
2020-03-02,Taiwan,41,1
2020-03-02,Thailand,43,1
2020-03-02,United Kingdom,40,0
2020-03-02,United States of America,101,6
2020-03-02,United Arab Emirates,21,0
2020-03-02,Viet Nam,16,0
2020-03-02,Total,90309,3085
2020-03-03,Afghanistan,1,0
2020-03-03,Algeria,5,0
2020-03-03,Andorra,1,0
2020-03-03,Argentina,1,0
2020-03-03,Armenia,1,0
2020-03-03,Australia,39,1
2020-03-03,Austria,21,0
2020-03-03,Azerbaijan,3,0
2020-03-03,Bahrain,49,0
2020-03-03,Belarus,1,0
2020-03-03,Belgium,13,0
2020-03-03,Brazil,2,0
2020-03-03,Cambodia,1,0
2020-03-03,Canada,30,0
2020-03-03,Chile,1,0
2020-03-03,Croatia,9,0
2020-03-03,Czech Republic,5,0
2020-03-03,Denmark,6,0
2020-03-03,Dominican Republic,1,0
2020-03-03,Ecuador,7,0
2020-03-03,Egypt,2,0
2020-03-03,Estonia,2,0
2020-03-03,Finland,6,0
2020-03-03,France,204,4
2020-03-03,Georgia,3,0
2020-03-03,Germany,196,0
2020-03-03,Greece,7,0
2020-03-03,Hong Kong,100,2
2020-03-03,Iceland,11,0
2020-03-03,India,5,0
2020-03-03,Indonesia,2,0
2020-03-03,Iran,2336,77
2020-03-03,Iraq,32,0
2020-03-03,Ireland,2,0
2020-03-03,Israel,12,0
2020-03-03,Italy,2502,79
2020-03-03,Japan,293,6
2020-03-03,Jordan,1,0
2020-03-03,Kuwait,56,0
2020-03-03,Latvia,1,0
2020-03-03,Lebanon,13,0
2020-03-03,Lithuania,1,0
2020-03-03,Luxembourg,1,0
2020-03-03,Macao,10,0
2020-03-03,China,80151,2945
2020-03-03,Malaysia,36,0
2020-03-03,Mexico,5,0
2020-03-03,Monaco,1,0
2020-03-03,Morocco,1,0
2020-03-03,Nepal,1,0
2020-03-03,Netherlands,24,0
2020-03-03,New Zealand,1,0
2020-03-03,Nigeria,1,0
2020-03-03,North Macedonia,1,0
2020-03-03,Norway,32,0
2020-03-03,Oman,12,0
2020-03-03,Others,706,6
2020-03-03,Pakistan,5,0
2020-03-03,Philippines,3,1
2020-03-03,Portugal,2,0
2020-03-03,Qatar,7,0
2020-03-03,Romania,3,0
2020-03-03,Russia,3,0
2020-03-03,San Marino,10,1
2020-03-03,Saudi Arabia,1,0
2020-03-03,Senegal,2,0
2020-03-03,Singapore,110,0
2020-03-03,South Korea,5186,28
2020-03-03,Spain,165,1
2020-03-03,Sri Lanka,1,0
2020-03-03,Sweden,21,0
2020-03-03,Switzerland,56,0
2020-03-03,Taiwan,42,1
2020-03-03,Thailand,43,1
2020-03-03,United Kingdom,51,0
2020-03-03,United States of America,122,7
2020-03-03,Ukraine,1,0
2020-03-03,United Arab Emirates,27,0
2020-03-03,Viet Nam,16,0
2020-03-03,Total,92844,3160
2020-03-04,Afghanistan,1,0
2020-03-04,Algeria,12,0
2020-03-04,Andorra,1,0
2020-03-04,Argentina,1,0
2020-03-04,Armenia,1,0
2020-03-04,Australia,52,2
2020-03-04,Austria,29,0
2020-03-04,Azerbaijan,3,0
2020-03-04,Bahrain,52,0
2020-03-04,Belarus,6,0
2020-03-04,Belgium,23,0
2020-03-04,Brazil,4,0
2020-03-04,Cambodia,1,0
2020-03-04,Canada,33,0
2020-03-04,Chile,1,0
2020-03-04,Croatia,10,0
2020-03-04,Czech Republic,8,0
2020-03-04,Denmark,10,0
2020-03-04,Dominican Republic,1,0
2020-03-04,Ecuador,10,0
2020-03-04,Egypt,2,0
2020-03-04,Estonia,2,0
2020-03-04,United Kingdom,86,0
2020-03-04,Finland,6,0
2020-03-04,France,285,4
2020-03-04,Georgia,3,0
2020-03-04,Germany,262,0
2020-03-04,Gibraltar,1,0
2020-03-04,Greece,9,0
2020-03-04,Hong Kong,105,2
2020-03-04,Hungary,2,0
2020-03-04,Iceland,26,0
2020-03-04,India,28,0
2020-03-04,Indonesia,2,0
2020-03-04,Iran,2922,92
2020-03-04,Iraq,35,2
2020-03-04,Ireland,6,0
2020-03-04,Israel,15,0
2020-03-04,Italy,3089,107
2020-03-04,Japan,331,6
2020-03-04,Jordan,1,0
2020-03-04,Kuwait,56,0
2020-03-04,Latvia,1,0
2020-03-04,Lebanon,13,0
2020-03-04,Liechtenstein,1,0
2020-03-04,Lithuania,1,0
2020-03-04,Luxembourg,1,0
2020-03-04,Macao,10,0
2020-03-04,China,80271,2981
2020-03-04,Malaysia,50,0
2020-03-04,Mexico,5,0
2020-03-04,Monaco,1,0
2020-03-04,Morocco,1,0
2020-03-04,Nepal,1,0
2020-03-04,Netherlands,38,0
2020-03-04,New Zealand,3,0
2020-03-04,Nigeria,1,0
2020-03-04,North Macedonia,1,0
2020-03-04,Norway,56,0
2020-03-04,Oman,15,0
2020-03-04,Others,706,6
2020-03-04,Pakistan,5,0
2020-03-04,Philippines,3,1
2020-03-04,Poland,1,0
2020-03-04,Portugal,5,0
2020-03-04,Qatar,8,0
2020-03-04,Romania,4,0
2020-03-04,Russia,3,0
2020-03-04,Saint Barthelemy,3,0
2020-03-04,San Marino,16,1
2020-03-04,Saudi Arabia,1,0
2020-03-04,Senegal,4,0
2020-03-04,Singapore,110,0
2020-03-04,South Korea,5621,35
2020-03-04,Spain,222,2
2020-03-04,Sri Lanka,1,0
2020-03-04,Sweden,35,0
2020-03-04,Switzerland,90,0
2020-03-04,Taiwan,42,1
2020-03-04,Thailand,43,1
2020-03-04,Tunisia,1,0
2020-03-04,United States of America,153,11
2020-03-04,Ukraine,1,0
2020-03-04,United Arab Emirates,27,0
2020-03-04,Viet Nam,16,0
2020-03-04,Total,95124,3254
2020-03-05,Afghanistan,1,0
2020-03-05,Algeria,12,0
2020-03-05,Andorra,1,0
2020-03-05,Argentina,1,0
2020-03-05,Armenia,1,0
2020-03-05,Australia,55,2
2020-03-05,Austria,41,0
2020-03-05,Azerbaijan,6,0
2020-03-05,Bahrain,55,0
2020-03-05,Belarus,6,0
2020-03-05,Belgium,50,0
2020-03-05,Bosnia and Herzegovina,2,0
2020-03-05,Brazil,4,0
2020-03-05,Cambodia,1,0
2020-03-05,Canada,37,0
2020-03-05,Chile,4,0
2020-03-05,Croatia,10,0
2020-03-05,Czech Republic,12,0
2020-03-05,Denmark,10,0
2020-03-05,Dominican Republic,1,0
2020-03-05,Ecuador,13,0
2020-03-05,Egypt,3,0
2020-03-05,Estonia,3,0
2020-03-05,United Kingdom,116,1
2020-03-05,Finland,12,0
2020-03-05,France,377,6
2020-03-05,Georgia,4,0
2020-03-05,Germany,482,0
2020-03-05,Gibraltar,1,0
2020-03-05,Greece,31,0
2020-03-05,Hong Kong,105,2
2020-03-05,Hungary,2,0
2020-03-05,Iceland,34,0
2020-03-05,India,30,0
2020-03-05,Indonesia,2,0
2020-03-05,Iran,3513,107
2020-03-05,Iraq,35,2
2020-03-05,Ireland,6,0
2020-03-05,Israel,16,0
2020-03-05,Italy,3858,148
2020-03-05,Japan,360,6
2020-03-05,Jordan,1,0
2020-03-05,Kuwait,58,0
2020-03-05,Latvia,1,0
2020-03-05,Lebanon,16,0
2020-03-05,Liechtenstein,1,0
2020-03-05,Lithuania,1,0
2020-03-05,Luxembourg,1,0
2020-03-05,Macao,10,0
2020-03-05,China,80422,3013
2020-03-05,Malaysia,50,0
2020-03-05,Mexico,5,0
2020-03-05,Monaco,1,0
2020-03-05,Morocco,2,0
2020-03-05,Nepal,1,0
2020-03-05,Netherlands,82,0
2020-03-05,New Zealand,3,0
2020-03-05,Nigeria,1,0
2020-03-05,North Macedonia,1,0
2020-03-05,Norway,87,0
2020-03-05,Oman,16,0
2020-03-05,Others,706,6
2020-03-05,Pakistan,5,0
2020-03-05,Palestine,4,0
2020-03-05,Philippines,3,1
2020-03-05,Poland,1,0
2020-03-05,Portugal,8,0
2020-03-05,Qatar,8,0
2020-03-05,Romania,6,0
2020-03-05,Russia,4,0
2020-03-05,Saint Barthelemy,3,0
2020-03-05,San Marino,21,1
2020-03-05,Saudi Arabia,5,0
2020-03-05,Senegal,4,0
2020-03-05,Singapore,117,0
2020-03-05,Slovenia,2,0
2020-03-05,South Africa,1,0
2020-03-05,South Korea,6088,35
2020-03-05,Spain,259,3
2020-03-05,Sri Lanka,1,0
2020-03-05,Sweden,94,0
2020-03-05,Switzerland,114,1
2020-03-05,Taiwan,44,1
2020-03-05,Thailand,47,1
2020-03-05,Tunisia,1,0
2020-03-05,United States of America,221,12
2020-03-05,Ukraine,1,0
2020-03-05,United Arab Emirates,29,0
2020-03-05,Viet Nam,16,0
2020-03-05,Total,97886,3348
2020-03-06,Afghanistan,1,0
2020-03-06,Algeria,17,0
2020-03-06,Andorra,1,0
2020-03-06,Argentina,2,0
2020-03-06,Armenia,1,0
2020-03-06,Australia,60,2
2020-03-06,Austria,55,0
2020-03-06,Azerbaijan,6,0
2020-03-06,Bahrain,60,0
2020-03-06,Belarus,6,0
2020-03-06,Belgium,109,0
2020-03-06,Bhutan,1,0
2020-03-06,Bosnia and Herzegovina,2,0
2020-03-06,Brazil,13,0
2020-03-06,Cambodia,1,0
2020-03-06,Cameroon,1,0
2020-03-06,Canada,49,0
2020-03-06,Chile,4,0
2020-03-06,Colombia,1,0
2020-03-06,Costa Rica,1,0
2020-03-06,Croatia,11,0
2020-03-06,Czech Republic,18,0
2020-03-06,Denmark,23,0
2020-03-06,Dominican Republic,2,0
2020-03-06,Ecuador,13,0
2020-03-06,Egypt,15,0
2020-03-06,Estonia,10,0
2020-03-06,United Kingdom,164,2
2020-03-06,Finland,15,0
2020-03-06,France,653,9
2020-03-06,Georgia,4,0
2020-03-06,Germany,670,0
2020-03-06,Gibraltar,1,0
2020-03-06,Greece,45,0
2020-03-06,Hong Kong,107,2
2020-03-06,Hungary,2,0
2020-03-06,Iceland,43,0
2020-03-06,India,31,0
2020-03-06,Indonesia,4,0
2020-03-06,Iran,4747,124
2020-03-06,Iraq,40,3
2020-03-06,Ireland,18,0
2020-03-06,Israel,21,0
2020-03-06,Italy,4636,197
2020-03-06,Japan,420,6
2020-03-06,Jordan,1,0
2020-03-06,Kuwait,58,0
2020-03-06,Latvia,1,0
2020-03-06,Lebanon,22,0
2020-03-06,Liechtenstein,1,0
2020-03-06,Lithuania,1,0
2020-03-06,Luxembourg,2,0
2020-03-06,Macao,10,0
2020-03-06,China,80573,3042
2020-03-06,Malaysia,83,0
2020-03-06,Mexico,6,0
2020-03-06,Monaco,1,0
2020-03-06,Morocco,2,0
2020-03-06,Nepal,1,0
2020-03-06,Netherlands,128,1
2020-03-06,New Zealand,4,0
2020-03-06,Nigeria,1,0
2020-03-06,North Macedonia,3,0
2020-03-06,Norway,108,0
2020-03-06,Oman,16,0
2020-03-06,Others,696,6
2020-03-06,Pakistan,6,0
2020-03-06,Palestine,16,0
2020-03-06,Peru,1,0
2020-03-06,Philippines,5,1
2020-03-06,Poland,5,0
2020-03-06,Portugal,13,0
2020-03-06,Qatar,8,0
2020-03-06,Romania,9,0
2020-03-06,Russia,13,0
2020-03-06,Saint Barthelemy,3,0
2020-03-06,San Marino,21,1
2020-03-06,Saudi Arabia,5,0
2020-03-06,Senegal,4,0
2020-03-06,Serbia,1,0
2020-03-06,Singapore,130,0
2020-03-06,Slovakia,1,0
2020-03-06,Slovenia,7,0
2020-03-06,South Africa,1,0
2020-03-06,South Korea,6593,42
2020-03-06,Spain,400,5
2020-03-06,Sri Lanka,1,0
2020-03-06,Sweden,101,0
2020-03-06,Switzerland,214,1
2020-03-06,Taiwan,45,1
2020-03-06,Thailand,48,1
2020-03-06,Togo,1,0
2020-03-06,Tunisia,1,0
2020-03-06,United States of America,278,14
2020-03-06,Ukraine,1,0
2020-03-06,United Arab Emirates,29,0
2020-03-06,Vatican City,1,0
2020-03-06,Viet Nam,16,0
2020-03-06,Total,101800,3460
2020-03-07,Afghanistan,1,0
2020-03-07,Algeria,17,0
2020-03-07,Andorra,1,0
2020-03-07,Argentina,8,0
2020-03-07,Armenia,1,0
2020-03-07,Australia,63,2
2020-03-07,Austria,79,0
2020-03-07,Azerbaijan,9,0
2020-03-07,Bahrain,85,0
2020-03-07,Belarus,6,0
2020-03-07,Belgium,169,0
2020-03-07,Bhutan,1,0
2020-03-07,Bosnia and Herzegovina,3,0
2020-03-07,Brazil,13,0
2020-03-07,Cambodia,1,0
2020-03-07,Cameroon,1,0
2020-03-07,Canada,54,0
2020-03-07,Chile,4,0
2020-03-07,Colombia,1,0
2020-03-07,Costa Rica,1,0
2020-03-07,Croatia,12,0
2020-03-07,Czech Republic,19,0
2020-03-07,Denmark,23,0
2020-03-07,Dominican Republic,2,0
2020-03-07,Ecuador,13,0
2020-03-07,Egypt,15,0
2020-03-07,Estonia,10,0
2020-03-07,United Kingdom,207,2
2020-03-07,Finland,15,0
2020-03-07,France,949,11
2020-03-07,French Guiana,5,0
2020-03-07,Georgia,4,0
2020-03-07,Germany,799,0
2020-03-07,Gibraltar,1,0
2020-03-07,Greece,46,0
2020-03-07,Hong Kong,108,2
2020-03-07,Hungary,4,0
2020-03-07,Iceland,50,0
2020-03-07,India,34,0
2020-03-07,Indonesia,4,0
2020-03-07,Iran,5823,145
2020-03-07,Iraq,54,4
2020-03-07,Ireland,18,0
2020-03-07,Israel,21,0
